food_id,canonical_name,canonical_name_original,primary_category,serving_type,Serving size min ,Serving size G,Serving Size Max,Serving size confidence,gi,gi_evidence,gl_median,gl_min,gl_max,gl_category,confidence_score,available_carbs_g,notes,aliases_compiled,search_text,available_carbs_per_serving_calc,available_carbs_quality_flag,available_carbs_g_original,available_carbs_per_serving_original
NONIND_0115,Fish Snacks with Chilli Sauce,Fishsnacks(Boiledkeropoklekor)+Chillisauce,Non-Indian reference food,portion,105,150,195,0.5,79.0,Henry et al. GI tables (non-Indian cohort),20.43,20.43,20.43,High,0.88,25.86666667,Original country: Malaysia. Renamed generically for Indian audience.,fishsnacks(boiledkeropoklekor) chillisauce | Fishsnacks(Boiledkeropoklekor)+Chillisauce | Fishsnacks +Chillisauce | fishsnacks chillisauce | fishsnackschillisauce,"Fish Snacks with Chilli Sauce | aka Fishsnacks(Boiledkeropoklekor)+Chillisauce | aliases: fishsnacks(boiledkeropoklekor) chillisauce, Fishsnacks(Boiledkeropoklekor)+Chillisauce, Fishsnacks +Chillisauce, fishsnacks chillisauce, fishsnackschillisauce | category: Non-Indian reference food | serving_type: portion | serving_g: 150(min 105 max 195) | GI: 79 | GL_median: 20.43 | GL_category: High | available_carbs_g: 25.8667 | confidence_score: 0.88 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Original country: Malaysia. Renamed generically for Indian audience.",38.8,PASS,25.86666667,38.8
NONIND_0073,Flat Bread,Flatbread,Non-Indian reference food,slice,20,25,30,0.9,71.0,Henry et al. GI tables (non-Indian cohort),71.0,71.0,71.0,High,0.88,100.0,Original country: Malaysia. Renamed generically for Indian audience.,flatbread | Flatbread,"Flat Bread | aka Flatbread | aliases: flatbread, Flatbread | category: Non-Indian reference food | serving_type: slice | serving_g: 25(min 20 max 30) | GI: 71 | GL_median: 71 | GL_category: High | available_carbs_g: 100 | confidence_score: 0.88 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Original country: Malaysia. Renamed generically for Indian audience.",25.0,PASS,100.0,25.0
NONIND_0077,Flat Bread with Dhal Curry,Flatbreadwithdhalcurry,Non-Indian reference food,slice,20,25,30,0.9,69.0,Henry et al. GI tables (non-Indian cohort),138.0,110.4,165.6,High,0.88,100.0,Original country: Malaysia. Renamed generically for Indian audience.,flatbreadwithdhalcurry | Flatbreadwithdhalcurry,"Flat Bread with Dhal Curry | aka Flatbreadwithdhalcurry | aliases: flatbreadwithdhalcurry, Flatbreadwithdhalcurry | category: Non-Indian reference food | serving_type: slice | serving_g: 25(min 20 max 30) | GI: 69 | GL_median: 138 | GL_category: High | available_carbs_g: 100 | confidence_score: 0.88 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Original country: Malaysia. Renamed generically for Indian audience.",25.0,PASS,100.0,25.0
T4_0096,Flavoured Milk,Flavoured milk,Beverages,glass,200,250,300,0.9,65.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,6.24,6.24,6.24,Low,0.56,4.8,Sweetened milk.,flavouredmilk,Flavoured Milk | aka Flavoured milk | aliases: flavouredmilk | category: Beverages | serving_type: glass | serving_g: 250(min 200 max 300) | GI: 65 | GL_median: 6.24 | GL_category: Low | available_carbs_g: 4.8 | confidence_score: 0.56 | evidence: Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels. | notes: Sweetened milk.,12.0,PASS,4.8,12.0
T4_0128,Flavoured Water,Flavoured water,Beverages,glass,200,250,300,0.6,60.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,2.4,2.4,2.4,Low,0.52,2.0,Sugar-added water.,flavouredwater,Flavoured Water | aka Flavoured water | aliases: flavouredwater | category: Beverages | serving_type: glass | serving_g: 250(min 200 max 300) | GI: 60 | GL_median: 2.4 | GL_category: Low | available_carbs_g: 2 | confidence_score: 0.52 | evidence: Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels. | notes: Sugar-added water.,5.0,PASS,2.0,5.0
T2_0007,Foxtail Millet,Foxtail millet (cooked),Grains & staples,plate,120,150,180,0.55,50.0,Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g.,7.67,7.67,7.67,Low,0.86,15.33333333,Cooked millet grain.,Foxtail millet (cooked) | foxtail millet (cooked) | foxtailmillet(cooked) | foxtailmillet,"Foxtail Millet | aka Foxtail millet (cooked) | aliases: Foxtail millet (cooked), foxtail millet (cooked), foxtailmillet(cooked), foxtailmillet | category: Grains & staples | serving_type: plate | serving_g: 150(min 120 max 180) | GI: 50 | GL_median: 7.67 | GL_category: Low | available_carbs_g: 15.3333 | confidence_score: 0.86 | evidence: Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g. | notes: Cooked millet grain.",23.0,PASS,15.33333333,23.0
T2_0026,Foxtail Millet Lemon Rice,Foxtail millet lemon rice,Mixed meals,plate,120,150,180,0.85,58.0,Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g.,10.36,9.28,11.6,Medium,0.79,24.0,Seasoned millet dish; recipe-based.,foxtailmilletlemonrice,Foxtail Millet Lemon Rice | aka Foxtail millet lemon rice | aliases: foxtailmilletlemonrice | category: Mixed meals | serving_type: plate | serving_g: 150(min 120 max 180) | GI: 58 | GL_median: 10.36 | GL_category: Medium | available_carbs_g: 13.3333 | confidence_score: 0.79 | evidence: Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g. | notes: Seasoned millet dish; recipe-based.,36.0,FIXED:RICE_DISH_CARBS_SET_MIN_24G_PER100G,13.33333333,20.0
NONIND_0102,Fragrantwhite Rice,"Fragrantwhiterice(Superfragrantaaa,",Non-Indian reference food,plate,120,150,180,0.85,67.0,Henry et al. GI tables (non-Indian cohort),19.46,17.42,21.78,Medium,0.88,21.66666667,Original country: Malaysia. Renamed generically for Indian audience.,"Fragrantwhiterice(Superfragrantaaa, | fragrantwhiterice(superfragrantaaa, | Fragrantwhiterice(Superfragrantaaa | fragrantwhiterice(superfragrantaaa | fragrantwhiterice","Fragrantwhite Rice | aka Fragrantwhiterice(Superfragrantaaa, | aliases: Fragrantwhiterice(Superfragrantaaa, fragrantwhiterice(superfragrantaaa, Fragrantwhiterice(Superfragrantaaa, fragrantwhiterice(superfragrantaaa, fragrantwhiterice | category: Non-Indian reference food | serving_type: plate | serving_g: 150(min 120 max 180) | GI: 67 | GL_median: 19.46 | GL_category: Medium | available_carbs_g: 21.6667 | confidence_score: 0.88 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Original country: Malaysia. Renamed generically for Indian audience.",32.5,PASS,21.66666667,32.5
WEST_IN_0228,French Fries,French Fries,Western foods (India) - Sides,portion,105,150,195,0.5,64.0,Proxy GI anchor: french fries from International GI Tables (Atkinson 2008).,14.93,14.93,14.93,Medium,0.75,23.33333333,Recipe-estimated from Atkinson GI anchors; GL computed from estimated available carbs per 100 g. Carb density archetype: fries.,frenchfries,French Fries | aliases: frenchfries | category: Western foods (India) - Sides | serving_type: portion | serving_g: 150(min 105 max 195) | GI: 64 | GL_median: 14.93 | GL_category: Medium | available_carbs_g: 23.3333 | confidence_score: 0.75 | evidence: Proxy GI anchor: french fries from International GI Tables (Atkinson 2008). | notes: Recipe-estimated from Atkinson GI anchors; GL computed from estimated available carbs per 100 g. Carb density archetype: fries.,35.0,PASS,23.33333333,35.0
T3_0138,Fresh Sugarcane Juice,Fresh sugarcane juice,Beverages,glass,200,250,300,0.8,75.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,9.0,9.0,9.0,Low,0.62,6.0,High sugar; estimate.,freshsugarcanejuice,Fresh Sugarcane Juice | aka Fresh sugarcane juice | aliases: freshsugarcanejuice | category: Beverages | serving_type: glass | serving_g: 250(min 200 max 300) | GI: 75 | GL_median: 9 | GL_category: Low | available_carbs_g: 6 | confidence_score: 0.62 | evidence: Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels. | notes: High sugar; estimate.,15.0,PASS,6.0,15.0
NONIND_0383,Freshwheat Noodles,Freshwheatnoodles,Non-Indian reference food,bowl,188,250,312,0.7,48.2,Henry et al. GI tables (non-Indian cohort),10.53,10.53,10.53,Medium,0.88,21.84,Original country: Korea. Renamed generically for Indian audience.,Freshwheatnoodles | freshwheatnoodles,"Freshwheat Noodles | aka Freshwheatnoodles | aliases: Freshwheatnoodles, freshwheatnoodles | category: Non-Indian reference food | serving_type: bowl | serving_g: 250(min 188 max 312) | GI: 48.2 | GL_median: 10.53 | GL_category: Medium | available_carbs_g: 21.84 | confidence_score: 0.88 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Original country: Korea. Renamed generically for Indian audience.",54.6,PASS,21.84,54.6
NONIND_0756,Fried Egg and Wich,Friedeggsandwichwithwater,Non-Indian reference food,portion,105,150,195,0.5,73.4,Henry et al. GI tables (non-Indian cohort),9.79,9.79,9.79,Low,0.88,13.33333333,Original country: Oman. Renamed generically for Indian audience.,friedeggsandwichwithwater | Friedeggsandwichwithwater | friedeggandwich,"Fried Egg and Wich | aka Friedeggsandwichwithwater | aliases: friedeggsandwichwithwater, Friedeggsandwichwithwater, friedeggandwich | category: Non-Indian reference food | serving_type: portion | serving_g: 150(min 105 max 195) | GI: 73.4 | GL_median: 9.79 | GL_category: Low | available_carbs_g: 13.3333 | confidence_score: 0.88 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Original country: Oman. Renamed generically for Indian audience.",20.0,PASS,13.33333333,20.0
NONIND_0105,Fried Fragrantwhite Rice,"Friedfragrantwhiterice(Superfragrantaaa,",Non-Indian reference food,plate,120,150,180,0.85,50.0,Henry et al. GI tables (non-Indian cohort),8.67,7.76,9.71,Low,0.88,24.0,Original country: Malaysia. Renamed generically for Indian audience.,"friedfragrantwhiterice(superfragrantaaa, | Friedfragrantwhiterice(Superfragrantaaa, | Friedfragrantwhiterice(Superfragrantaaa | friedfragrantwhiterice(superfragrantaaa | friedfragrantwhiterice","Fried Fragrantwhite Rice | aka Friedfragrantwhiterice(Superfragrantaaa, | aliases: friedfragrantwhiterice(superfragrantaaa, Friedfragrantwhiterice(Superfragrantaaa, Friedfragrantwhiterice(Superfragrantaaa, friedfragrantwhiterice(superfragrantaaa, friedfragrantwhiterice | category: Non-Indian reference food | serving_type: plate | serving_g: 150(min 120 max 180) | GI: 50 | GL_median: 8.67 | GL_category: Low | available_carbs_g: 12.9333 | confidence_score: 0.88 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Original country: Malaysia. Renamed generically for Indian audience.",36.0,FIXED:RICE_DISH_CARBS_SET_MIN_24G_PER100G,12.93333333,19.4
NONIND_0517,Fried Fritter,Friedfritter,Non-Indian reference food,portion,105,150,195,0.5,69.0,Henry et al. GI tables (non-Indian cohort),16.56,16.56,16.56,Medium,0.88,24.0,Original country: Hong. Renamed generically for Indian audience.,Friedfritter | friedfritter,"Fried Fritter | aka Friedfritter | aliases: Friedfritter, friedfritter | category: Non-Indian reference food | serving_type: portion | serving_g: 150(min 105 max 195) | GI: 69 | GL_median: 16.56 | GL_category: Medium | available_carbs_g: 24 | confidence_score: 0.88 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Original country: Hong. Renamed generically for Indian audience.",36.0,PASS,24.0,36.0
NONIND_0183,Fried Gembili,Friedgembili(Dioscoreaesculenta),Non-Indian reference food,portion,105,150,195,0.5,83.6,Henry et al. GI tables (non-Indian cohort),18.28,18.28,18.28,Medium,0.88,21.86666667,Original country: Indonesia. Renamed generically for Indian audience.,friedgembili(dioscoreaesculenta) | Friedgembili(Dioscoreaesculenta) | friedgembili | Friedgembili,"Fried Gembili | aka Friedgembili(Dioscoreaesculenta) | aliases: friedgembili(dioscoreaesculenta), Friedgembili(Dioscoreaesculenta), friedgembili, Friedgembili | category: Non-Indian reference food | serving_type: portion | serving_g: 150(min 105 max 195) | GI: 83.6 | GL_median: 18.28 | GL_category: Medium | available_carbs_g: 21.8667 | confidence_score: 0.88 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Original country: Indonesia. Renamed generically for Indian audience.",32.8,PASS,21.86666667,32.8
NONIND_0113,Fried Kuayteow Terengganu,Friedkuayteow—Terengganu,Non-Indian reference food,portion,105,150,195,0.5,79.5,Henry et al. GI tables (non-Indian cohort),14.89,14.89,14.89,Medium,0.88,18.73333333,Original country: Malaysia. Renamed generically for Indian audience.,friedkuayteow terengganu | Friedkuayteow—Terengganu | friedkuayteowterengganu,"Fried Kuayteow Terengganu | aka Friedkuayteow—Terengganu | aliases: friedkuayteow terengganu, Friedkuayteow—Terengganu, friedkuayteowterengganu | category: Non-Indian reference food | serving_type: portion | serving_g: 150(min 105 max 195) | GI: 79.5 | GL_median: 14.89 | GL_category: Medium | available_carbs_g: 18.7333 | confidence_score: 0.88 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Original country: Malaysia. Renamed generically for Indian audience.",28.1,PASS,18.73333333,28.1
NONIND_0112,Fried Mihun Terengganu,Friedmihun—Terengganu,Non-Indian reference food,portion,105,150,195,0.5,45.4,Henry et al. GI tables (non-Indian cohort),10.17,10.17,10.17,Medium,0.88,22.4,Original country: Malaysia. Renamed generically for Indian audience.,friedmihun terengganu | Friedmihun—Terengganu | friedmihunterengganu,"Fried Mihun Terengganu | aka Friedmihun—Terengganu | aliases: friedmihun terengganu, Friedmihun—Terengganu, friedmihunterengganu | category: Non-Indian reference food | serving_type: portion | serving_g: 150(min 105 max 195) | GI: 45.4 | GL_median: 10.17 | GL_category: Medium | available_carbs_g: 22.4 | confidence_score: 0.88 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Original country: Malaysia. Renamed generically for Indian audience.",33.6,PASS,22.4,33.6
T4_0012,Fried Momos,Fried momos,Snacks,handful,15,25,35,0.5,65.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,65.0,65.0,65.0,High,0.55,100.0,Fried wrapper increases GL.,friedmomos,Fried Momos | aka Fried momos | aliases: friedmomos | category: Snacks | serving_type: handful | serving_g: 25(min 15 max 35) | GI: 65 | GL_median: 65 | GL_category: High | available_carbs_g: 100 | confidence_score: 0.55 | evidence: Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels. | notes: Fried wrapper increases GL.,25.0,PASS,100.0,25.0
NONIND_0206,Fried Noodles Nack Made with Flour Yellow,"Friednoodlesnackmadewithflour,Yellow",Non-Indian reference food,bowl,188,250,312,0.7,30.2,Henry et al. GI tables (non-Indian cohort),8.63,8.63,8.63,Low,0.88,28.56,Original country: Indonesia. Renamed generically for Indian audience.,"Friednoodlesnackmadewithflour,Yellow | friednoodlesnackmadewithflour,yellow | friednoodlesnackmadewithflour | Friednoodlesnackmadewithflour | yellow | Yellow","Fried Noodles Nack Made with Flour Yellow | aka Friednoodlesnackmadewithflour,Yellow | aliases: Friednoodlesnackmadewithflour Yellow, friednoodlesnackmadewithflour yellow, friednoodlesnackmadewithflour, Friednoodlesnackmadewithflour, yellow, Yellow | category: Non-Indian reference food | serving_type: bowl | serving_g: 250(min 188 max 312) | GI: 30.2 | GL_median: 8.63 | GL_category: Low | available_carbs_g: 28.56 | confidence_score: 0.88 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Original country: Indonesia. Renamed generically for Indian audience.",71.4,PASS,28.56,71.4
NONIND_0078,Fried Noodles with Chicken and Prawns,Friednoodleswithchickenandprawns,Non-Indian reference food,bowl,188,250,312,0.7,55.0,Henry et al. GI tables (non-Indian cohort),55.0,55.0,55.0,High,0.88,100.0,Original country: Malaysia. Renamed generically for Indian audience.,Friednoodleswithchickenandprawns | friednoodleswithchickenandprawns,"Fried Noodles with Chicken and Prawns | aka Friednoodleswithchickenandprawns | aliases: Friednoodleswithchickenandprawns, friednoodleswithchickenandprawns | category: Non-Indian reference food | serving_type: bowl | serving_g: 250(min 188 max 312) | GI: 55 | GL_median: 55 | GL_category: High | available_carbs_g: 100 | confidence_score: 0.88 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Original country: Malaysia. Renamed generically for Indian audience.",250.0,PASS,100.0,250.0
