food_id,canonical_name,canonical_name_original,primary_category,serving_type,serving_size_g,serving_size_min_g,serving_size_max_g,serving_size_confidence,Glycemic Index (GI),gi_evidence,Glycemic Load (GL) per 100g,gl_min,gl_max,gl_category,confidence_score,available_carbs_g,notes,portion_serving_key,gi,gl_median,available_carbs_per100g,gl_per100g_median,gl_per100g_min,gl_per100g_max,serving_size_per100g_g,available_carbs_portion_median,available_carbs_portion_min,available_carbs_portion_max
INDWEBX_00149,Kebabs (seekh),Kebabs (seekh),Mixed meals,Portion (100g),100,100,100,0.75,0.0,"GI is defined using a portion providing ~50g available carbohydrate; for foods with negligible available carbohydrate, GI is not applicable. GL computed from available carbs. (FAO 1998; Oregon State LPI)",0.0,0.0,0.0,Low,0.85,0.0,"Class=protein. Proxy-mapped to validated source 'White Rice Served with Chicken Breast' (food_id=NONIND_0011); score=0.00; tier=prototype. Converted from source serving_size_g=150g. | Override: treated as negligible-available-carbohydrate food; set GI=0 (N/A), carbs=0, GL=0 per 100g.",portion_100g,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
INDWEBX_00150,Sheermal,Sheermal,Mixed meals,Naan (1 piece),67,44,90,0.9,62.7,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 141 g provides 50 g available carbs (table page 23).",14.84,6.53,13.36,Low,0.5,23.67,Class=other. Proxy-mapped to validated source 'Puttu' (food_id=IND_HENRY2021_689); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,naan_piece_44_90g,62.7,9.94,23.67,14.84,14.84,14.84,100.0,15.86,10.41,21.3
INDWEBX_00151,Tehri,Tehri,Mixed meals,Portion (100g),100,100,100,0.75,55.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 50 g available carbs (table page 23).",19.39,19.39,19.39,Medium,0.5,34.75,Class=other. Proxy-mapped to validated source 'Dosa' (food_id=IND_HENRY2021_688); score=0.00; tier=prototype. Converted from source serving_size_g=120g.,portion_100g,55.8,19.39,34.75,19.39,19.39,19.39,100.0,34.75,34.75,34.75
INDWEBX_00152,Ambur biryani,Ambur biryani,Grains & staples,Cooked white rice (1 NIN cup = 200ml),134,120,150,0.9,52.0,Henry et al. GI tables (non-Indian cohort),4.1,4.92,6.15,Low,0.62,7.88,Class=rice. Proxy-mapped to validated source 'Biryani' (food_id=NONIND_0738); score=0.58; tier=medium. Converted from source serving_size_g=250g.,cooked_rice_nin_cup_200ml,52.0,5.49,7.88,4.1,4.1,4.1,100.0,10.56,9.46,11.82
INDWEBX_00153,Chicken pulao,Chicken pulao,Grains & staples,Cooked white rice (1 NIN cup = 200ml),134,120,150,0.9,69.3,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). + Proxy GI anchor: cooked white rice from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula.,9.45,11.34,14.17,Medium,0.43,13.64,Class=protein. Proxy-mapped to validated source 'Burrito Chicken' (food_id=WEST_IN_0185); score=0.41; tier=low. Converted from source serving_size_g=220g.,cooked_rice_nin_cup_200ml,69.3,12.66,13.64,9.45,9.45,9.45,100.0,18.28,16.37,20.46
INDWEBX_00154,Dalia khichdi,Dalia khichdi,Grains & staples,Cooked white rice (1 NIN cup = 200ml),134,120,150,0.9,48.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #552",8.32,9.98,12.48,Medium,0.5,17.33,Class=rice. Proxy-mapped to validated source 'Doongara White Cooked in Rice Cooker' (food_id=T1_0552); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,cooked_rice_nin_cup_200ml,48.0,11.15,17.33,8.32,8.32,8.32,100.0,23.22,20.8,25.99
INDWEBX_00155,Egg biryani,Egg biryani,Grains & staples,Cooked white rice (1 NIN cup = 200ml),134,120,150,0.9,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,10.26,12.3,15.38,Medium,0.44,14.44,Class=protein. Proxy-mapped to validated source 'Burger Egg' (food_id=WEST_IN_0114); score=0.41; tier=low. Converted from source serving_size_g=180g.,cooked_rice_nin_cup_200ml,71.0,13.74,14.44,10.25,10.25,10.25,100.0,19.35,17.33,21.66
INDWEBX_00156,Fish biryani,Fish biryani,Grains & staples,Cooked white rice (1 NIN cup = 200ml),134,120,150,0.9,69.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,6.9,8.28,10.35,Low,0.45,10.0,Class=protein. Proxy-mapped to validated source 'Fish Fingers' (food_id=WEST_IN_0227); score=0.41; tier=low. Converted from source serving_size_g=150g.,cooked_rice_nin_cup_200ml,69.0,9.25,10.0,6.9,6.9,6.9,100.0,13.4,12.0,15.0
INDWEBX_00157,Ghee rice,Ghee rice,Grains & staples,Cooked white rice (1 NIN cup = 200ml),134,120,150,0.9,87.5,Henry et al. GI tables (non-Indian cohort),12.83,15.41,19.26,Medium,0.5,14.67,Class=rice. Proxy-mapped to validated source 'Japonica Rice' (food_id=NONIND_0261); score=0.41; tier=low. Converted from source serving_size_g=150g.,cooked_rice_nin_cup_200ml,87.5,17.21,14.67,12.84,12.84,12.84,100.0,19.66,17.6,22.0
INDWEBX_00158,Jeera pulao,Jeera pulao,Grains & staples,Cooked white rice (1 NIN cup = 200ml),134,120,150,0.9,73.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",12.33,14.8,18.5,Medium,0.5,16.89,Class=rice. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,cooked_rice_nin_cup_200ml,73.0,16.52,16.89,12.33,12.33,12.33,100.0,22.63,20.27,25.34
INDWEBX_00159,Khichdi (masala),Khichdi (masala),Grains & staples,Cooked white rice (1 NIN cup = 200ml),134,120,150,0.9,35.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 133; n=None None; ref food/time: Healthy Glucose/2.5h participants NutritionandDiabetes Henryetal.NutritionandDiabetes (2021) 11:2 Page23of36 Reference Country Fooditem GI(glucose=100) Servingsize(g)perexperimental AvailableCHO Participants Reference portionsize (g)per (typeand foodand experimental number) timeperiod portion Mean SEM; portion 50 g provides 10 g available carbs (table page 22).",3.89,4.67,5.83,Low,0.63,11.11,Class=rice. Proxy-mapped to validated source 'Khichdi' (food_id=IND_HENRY2021_663); score=0.58; tier=medium. Converted from source serving_size_g=180g.,cooked_rice_nin_cup_200ml,35.0,5.21,11.11,3.89,3.89,3.89,100.0,14.89,13.33,16.66
INDWEBX_00160,Kolkata biryani,Kolkata biryani,Grains & staples,Cooked white rice (1 NIN cup = 200ml),134,120,150,0.9,66.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #579",12.61,15.13,18.91,Medium,0.5,19.11,Class=rice. Proxy-mapped to validated source 'Milled High Amylose Rice' (food_id=T1_0579); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,cooked_rice_nin_cup_200ml,66.0,16.9,19.11,12.61,12.61,12.61,100.0,25.61,22.93,28.66
INDWEBX_00161,Lucknowi biryani,Lucknowi biryani,Grains & staples,Cooked white rice (1 NIN cup = 200ml),134,120,150,0.9,12.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #526",2.08,2.5,3.12,Low,0.5,17.33,Class=rice. Proxy-mapped to validated source 'Medium Grain White Rice Boiled' (food_id=T1_0526); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,cooked_rice_nin_cup_200ml,12.0,2.79,17.33,2.08,2.08,2.08,100.0,23.22,20.8,25.99
INDWEBX_00162,Mutton biryani,Mutton biryani,Grains & staples,Cooked white rice (1 NIN cup = 200ml),134,120,150,0.9,79.0,Henry et al. GI tables (non-Indian cohort),20.43,24.53,30.66,High,0.48,25.87,Class=protein. Proxy-mapped to validated source 'Fish Snacks with Chilli Sauce' (food_id=NONIND_0115); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,cooked_rice_nin_cup_200ml,79.0,27.39,25.87,20.44,20.44,20.44,100.0,34.67,31.04,38.8
INDWEBX_00163,Mutton pulao,Mutton pulao,Grains & staples,Cooked white rice (1 NIN cup = 200ml),134,120,150,0.9,73.0,Henry et al. GI tables (non-Indian cohort),12.56,15.07,18.84,Medium,0.48,17.2,Class=protein. Proxy-mapped to validated source 'White Rice Served with Chicken Breast' (food_id=NONIND_0011); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,cooked_rice_nin_cup_200ml,73.0,16.83,17.2,12.56,12.56,12.56,100.0,23.05,20.64,25.8
INDWEBX_00164,Palak khichdi,Palak khichdi,Grains & staples,Cooked white rice (1 NIN cup = 200ml),134,120,150,0.9,35.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 133; n=None None; ref food/time: Healthy Glucose/2.5h participants NutritionandDiabetes Henryetal.NutritionandDiabetes (2021) 11:2 Page23of36 Reference Country Fooditem GI(glucose=100) Servingsize(g)perexperimental AvailableCHO Participants Reference portionsize (g)per (typeand foodand experimental number) timeperiod portion Mean SEM; portion 50 g provides 10 g available carbs (table page 22).",3.89,4.67,5.83,Low,0.63,11.11,Class=rice. Proxy-mapped to validated source 'Khichdi' (food_id=IND_HENRY2021_663); score=0.58; tier=medium. Converted from source serving_size_g=180g.,cooked_rice_nin_cup_200ml,35.0,5.21,11.11,3.89,3.89,3.89,100.0,14.89,13.33,16.66
INDWEBX_00165,Paneer pulao,Paneer pulao,Grains & staples,Cooked white rice (1 NIN cup = 200ml),134,120,150,0.9,62.5,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 133; n=None None; ref food/time: Healthy Glucose/2.5h participants; portion 50 g provides 10 g available carbs (table page 23).",8.33,10.0,12.5,Medium,0.5,13.33,Class=rice. Proxy-mapped to validated source 'Rice Khichdi' (food_id=IND_HENRY2021_664); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,cooked_rice_nin_cup_200ml,62.5,11.16,13.33,8.33,8.33,8.33,100.0,17.86,16.0,20.0
INDWEBX_00166,Peas pulao,Peas pulao,Grains & staples,Cooked white rice (1 NIN cup = 200ml),134,120,150,0.9,91.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #729",50.96,61.15,76.44,High,0.5,56.0,Class=rice. Proxy-mapped to validated source 'Rice Cake Calrose Rice' (food_id=T1_0729); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,cooked_rice_nin_cup_200ml,91.0,68.29,56.0,50.96,50.96,50.96,100.0,75.04,67.2,84.0
INDWEBX_00167,Pongal (sweet),Pongal (sweet),Grains & staples,Cooked white rice (1 NIN cup = 200ml),134,120,150,0.9,89.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #538",16.61,19.94,24.93,High,0.5,18.67,Class=rice. Proxy-mapped to validated source 'Jasmine Fragrant Rice White' (food_id=T1_0538); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,cooked_rice_nin_cup_200ml,89.0,22.27,18.67,16.62,16.62,16.62,100.0,25.02,22.4,28.01
INDWEBX_00168,Pongal (ven),Pongal (ven),Grains & staples,Cooked white rice (1 NIN cup = 200ml),134,120,150,0.9,62.5,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 133; n=None None; ref food/time: Healthy Glucose/2.5h participants; portion 50 g provides 10 g available carbs (table page 23).",8.33,10.0,12.5,Medium,0.5,13.33,Class=rice. Proxy-mapped to validated source 'Rice Khichdi' (food_id=IND_HENRY2021_664); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,cooked_rice_nin_cup_200ml,62.5,11.16,13.33,8.33,8.33,8.33,100.0,17.86,16.0,20.0
INDWEBX_00169,Sabudana khichdi,Sabudana khichdi,Grains & staples,Cooked white rice (1 NIN cup = 200ml),134,120,150,0.9,35.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 133; n=None None; ref food/time: Healthy Glucose/2.5h participants NutritionandDiabetes Henryetal.NutritionandDiabetes (2021) 11:2 Page23of36 Reference Country Fooditem GI(glucose=100) Servingsize(g)perexperimental AvailableCHO Participants Reference portionsize (g)per (typeand foodand experimental number) timeperiod portion Mean SEM; portion 50 g provides 10 g available carbs (table page 22).",3.89,4.67,5.83,Low,0.63,11.11,Class=rice. Proxy-mapped to validated source 'Khichdi' (food_id=IND_HENRY2021_663); score=0.58; tier=medium. Converted from source serving_size_g=180g.,cooked_rice_nin_cup_200ml,35.0,5.21,11.11,3.89,3.89,3.89,100.0,14.89,13.33,16.66
INDWEBX_00170,Sindhi biryani,Sindhi biryani,Grains & staples,Cooked white rice (1 NIN cup = 200ml),134,120,150,0.9,90.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #525",23.2,27.84,34.8,High,0.5,25.78,Class=rice. Proxy-mapped to validated source 'Long Grain White Rice in' (food_id=T1_0525); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,cooked_rice_nin_cup_200ml,90.0,31.09,25.78,23.2,23.2,23.2,100.0,34.55,30.94,38.67
INDWEBX_00171,Vangi bath,Vangi bath,Grains & staples,Portion (100g),100,100,100,0.75,62.5,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 133; n=None None; ref food/time: Healthy Glucose/2.5h participants; portion 50 g provides 10 g available carbs (table page 23).",8.33,8.33,8.33,Low,0.5,13.33,Class=rice. Proxy-mapped to validated source 'Rice Khichdi' (food_id=IND_HENRY2021_664); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,portion_100g,62.5,8.33,13.33,8.33,8.33,8.33,100.0,13.33,13.33,13.33
INDWEBX_00172,Vegetable pulao,Vegetable pulao,Grains & staples,Cooked white rice (1 NIN cup = 200ml),134,120,150,0.9,12.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #526",2.08,2.5,3.12,Low,0.5,17.33,Class=rice. Proxy-mapped to validated source 'Medium Grain White Rice Boiled' (food_id=T1_0526); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,cooked_rice_nin_cup_200ml,12.0,2.79,17.33,2.08,2.08,2.08,100.0,23.22,20.8,25.99
INDWEBX_00173,Egg chowmein,Egg chowmein,Snacks,Portion (100g),100,100,100,0.75,0.0,"GI is defined using a portion providing ~50g available carbohydrate; for foods with negligible available carbohydrate, GI is not applicable. GL computed from available carbs. (FAO 1998; Oregon State LPI)",0.0,0.0,0.0,Low,0.85,0.0,"Class=protein. Proxy-mapped to validated source 'Panini Egg' (food_id=WEST_IN_0158); score=0.41; tier=low. Converted from source serving_size_g=200g. | Override: treated as negligible-available-carbohydrate food; set GI=0 (N/A), carbs=0, GL=0 per 100g.",portion_100g,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
INDWEBX_00174,Fried rice (veg),Fried rice (veg),Snacks,Cooked white rice (1 NIN cup = 200ml),134,120,150,0.9,41.0,Henry et al. GI tables (non-Indian cohort),4.35,5.22,6.52,Low,0.62,10.6,Class=rice. Proxy-mapped to validated source 'Fried Par Boiled Rice' (food_id=NONIND_0107); score=0.63; tier=medium. Converted from source serving_size_g=150g.,cooked_rice_nin_cup_200ml,41.0,5.83,10.6,4.35,4.35,4.35,100.0,14.2,12.72,15.9
INDWEBX_00175,Momos (veg fried),Momos (veg fried),Snacks,Portion (100g),100,100,100,0.75,69.9,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula.,13.05,13.05,13.05,Medium,0.43,18.67,Class=snack. Proxy-mapped to validated source 'Pizza Veg' (food_id=WEST_IN_0093); score=0.25; tier=low. Converted from source serving_size_g=150g.,portion_100g,69.9,13.05,18.67,13.05,13.05,13.05,100.0,18.67,18.67,18.67
INDWEBX_00176,Spring roll (veg),Spring roll (veg),Snacks,Portion (100g),100,100,100,0.75,70.5,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,15.51,15.51,15.51,Medium,0.45,22.0,Class=snack. Proxy-mapped to validated source 'And Wich Veg' (food_id=WEST_IN_0183); score=0.20; tier=low. Converted from source serving_size_g=150g.,portion_100g,70.5,15.51,22.0,15.51,15.51,15.51,100.0,22.0,22.0,22.0
INDWEBX_00177,Veg chowmein,Veg chowmein,Snacks,Portion (100g),100,100,100,0.75,70.5,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.75,11.75,11.75,Medium,0.44,16.67,Class=snack. Proxy-mapped to validated source 'Burger Spicy Veg' (food_id=WEST_IN_0123); score=0.25; tier=low. Converted from source serving_size_g=180g.,portion_100g,70.5,11.75,16.67,11.75,11.75,11.75,100.0,16.67,16.67,16.67
INDWEBX_00178,Aloo tikki chaat,Aloo tikki chaat,Snacks,Portion (100g),100,100,100,0.75,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.83,11.84,11.84,Medium,0.52,16.67,Class=snack. Proxy-mapped to validated source 'Burger Aloo Tikki' (food_id=WEST_IN_0099); score=0.50; tier=medium. Converted from source serving_size_g=180g.,portion_100g,71.0,11.84,16.67,11.84,11.84,11.84,100.0,16.67,16.67,16.67
INDWEBX_00179,Bajji (banana),Bajji (banana),Snacks,Portion (100g),100,100,100,0.75,57.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 132; n=10 Healthy; ref food/time: Glucose/2h participants; portion 75 g provides 50 g available carbs (table page 22).",25.35,25.35,25.35,High,0.5,44.47,Class=snack. Proxy-mapped to validated source 'Wheatbiscuits' (food_id=IND_HENRY2021_662); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,portion_100g,57.0,25.35,44.47,25.35,25.35,25.35,100.0,44.47,44.47,44.47
INDWEBX_00180,Bajji (onion),Bajji (onion),Snacks,Portion (100g),100,100,100,0.75,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,87.0,87.0,High,0.5,100.0,Class=snack. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.,portion_100g,87.0,87.0,100.0,87.0,87.0,87.0,100.0,100.0,100.0,100.0
INDWEBX_00181,Bajji (potato),Bajji (potato),Snacks,Portion (100g),100,100,100,0.75,12.0,Henry et al. GI tables (non-Indian cohort),8.0,8.0,8.0,Low,0.48,66.67,Class=snack. Proxy-mapped to validated source 'Pekawai Chips' (food_id=NONIND_0213); score=0.00; tier=prototype. Converted from source serving_size_g=30g.,portion_100g,12.0,8.0,66.67,8.0,8.0,8.0,100.0,66.67,66.67,66.67
INDWEBX_00182,Banana chips,Banana chips,Snacks,Portion (100g),100,100,100,0.75,12.0,Henry et al. GI tables (non-Indian cohort),8.0,8.0,8.0,Low,0.5,66.67,Class=snack. Proxy-mapped to validated source 'Pekawai Chips' (food_id=NONIND_0213); score=0.33; tier=low. Converted from source serving_size_g=30g.,portion_100g,12.0,8.0,66.67,8.0,8.0,8.0,100.0,66.67,66.67,66.67
INDWEBX_00183,Bonda,Bonda,Snacks,Portion (100g),100,100,100,0.75,52.1,Henry et al. GI tables (non-Indian cohort),6.95,6.94,6.94,Low,0.48,13.33,Class=snack. Proxy-mapped to validated source 'St and Ardwheatbiscuit' (food_id=NONIND_0189); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,portion_100g,52.1,6.94,13.33,6.94,6.94,6.94,100.0,13.33,13.33,13.33
INDWEBX_00184,Chakli,Chakli,Snacks,Portion (100g),100,100,100,0.75,72.4,Henry et al. GI tables (non-Indian cohort),42.96,42.95,42.95,High,0.48,59.33,Class=snack. Proxy-mapped to validated source 'Puffed Rice Grains' (food_id=NONIND_0377); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,portion_100g,72.4,42.95,59.33,42.95,42.95,42.95,100.0,59.33,59.33,59.33
INDWEBX_00185,Dahi puri,Dahi puri,Snacks,Portion (100g),100,100,100,0.75,68.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 115; n=13 Healthy; ref food/time: Glucose/2.5h participants; portion 90 g provides 50 g available carbs (table page 21).",25.21,25.21,25.21,High,0.5,37.07,Class=snack. Proxy-mapped to validated source 'Biscuits' (food_id=IND_HENRY2021_602); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,portion_100g,68.0,25.21,37.07,25.21,25.21,25.21,100.0,37.07,37.07,37.07
